RUN,REGION,YEAR,VALUE
nz-2050_hp-01,E07000136,2021,737.0404005321539
nz-2050_hp-01,E07000136,2023,668.6135551768623
nz-2050_hp-01,E07000136,2025,575.1237333169175
nz-2050_hp-01,E07000136,2030,571.5595161149289
nz-2050_hp-01,E07000136,2035,556.3464593492389
nz-2050_hp-01,E07000136,2040,505.66244910885536
nz-2050_hp-01,E07000136,2045,437.39129780438464
nz-2050_hp-01,E07000136,2050,466.8579108339043
nz-2050_hp-01,E07000136,2055,439.66188018864244
nz-2050_hp-01,E07000136,2060,690.8391144887595
nz-2050_hp-01,E07000137,2015,666.0213658087997
nz-2050_hp-01,E07000137,2021,875.613319416293
nz-2050_hp-01,E07000137,2023,817.6650685604081
nz-2050_hp-01,E07000137,2025,702.6160040608225
nz-2050_hp-01,E07000137,2030,721.7370520797502
nz-2050_hp-01,E07000137,2035,671.2685077042594
nz-2050_hp-01,E07000137,2040,556.9971154556937
nz-2050_hp-01,E07000137,2045,433.16699009295917
nz-2050_hp-01,E07000137,2050,458.5737869670318
nz-2050_hp-01,E07000137,2055,433.63146584633796
nz-2050_hp-01,E07000137,2060,612.065013242928
nz-2050_hp-01,E07000138,2015,410.6619786960203
nz-2050_hp-01,E07000138,2021,552.3976306828893
nz-2050_hp-01,E07000138,2023,484.1285175870526
nz-2050_hp-01,E07000138,2025,431.5253643811875
nz-2050_hp-01,E07000138,2030,430.45360895793704
nz-2050_hp-01,E07000138,2035,430.5585588107827
nz-2050_hp-01,E07000138,2040,429.07024478626994
nz-2050_hp-01,E07000138,2045,419.44221345194165
nz-2050_hp-01,E07000138,2050,479.3266019084285
nz-2050_hp-01,E07000138,2055,470.36237197221476
nz-2050_hp-01,E07000138,2060,692.840147242781
nz-2050_hp-01,E07000139,2015,569.7693809534347
nz-2050_hp-01,E07000139,2021,750.6071089527632
nz-2050_hp-01,E07000139,2023,690.2519402833624
nz-2050_hp-01,E07000139,2025,596.1877452501999
nz-2050_hp-01,E07000139,2030,602.44596826717
nz-2050_hp-01,E07000139,2035,578.3080124213714
nz-2050_hp-01,E07000139,2040,503.9001821887454
nz-2050_hp-01,E07000139,2045,420.59449345052263
nz-2050_hp-01,E07000139,2050,452.571328519316
nz-2050_hp-01,E07000139,2055,418.92133646183976
nz-2050_hp-01,E07000139,2060,688.4041369334989
nz-2050_hp-01,E07000140,2015,607.9336792527947
nz-2050_hp-01,E07000140,2021,798.5984283200602
nz-2050_hp-01,E07000140,2023,730.2366578534861
nz-2050_hp-01,E07000140,2025,627.5412102365309
nz-2050_hp-01,E07000140,2030,623.8983414264134
nz-2050_hp-01,E07000140,2035,598.3173779188007
nz-2050_hp-01,E07000140,2040,518.8308299217103
nz-2050_hp-01,E07000140,2045,428.02088739375176
nz-2050_hp-01,E07000140,2050,446.48123628503254
nz-2050_hp-01,E07000140,2055,426.3218627626752
nz-2050_hp-01,E07000140,2060,721.1903184840727
nz-2050_hp-01,E07000141,2015,570.3980877266462
nz-2050_hp-01,E07000141,2021,748.397586649469
nz-2050_hp-01,E07000141,2023,680.3766805745609
nz-2050_hp-01,E07000141,2025,587.5435417553498
nz-2050_hp-01,E07000141,2030,585.0656549860636
nz-2050_hp-01,E07000141,2035,557.9144575804609
nz-2050_hp-01,E07000141,2040,502.26446143340036
nz-2050_hp-01,E07000141,2045,445.30389780001065
nz-2050_hp-01,E07000141,2050,477.61637967906194
nz-2050_hp-01,E07000141,2055,459.05442133810857
nz-2050_hp-01,E07000141,2060,766.5183729409769
nz-2050_hp-01,E07000142,2015,714.7078228447735
nz-2050_hp-01,E07000142,2021,938.1946044769097
nz-2050_hp-01,E07000142,2023,872.9656554275238
nz-2050_hp-01,E07000142,2025,743.1125131602998
nz-2050_hp-01,E07000142,2030,747.6496045821973
nz-2050_hp-01,E07000142,2035,685.6601200877049
nz-2050_hp-01,E07000142,2040,561.5683827435204
nz-2050_hp-01,E07000142,2045,440.4174951580248
nz-2050_hp-01,E07000142,2050,478.90214071156583
nz-2050_hp-01,E07000142,2055,440.92151754385725
nz-2050_hp-01,E07000142,2060,797.5076009882191
nz-2050_hp-01,E07000143,2015,622.8356601161162
nz-2050_hp-01,E07000143,2021,813.1978050985307
nz-2050_hp-01,E07000143,2023,759.5222951167009
nz-2050_hp-01,E07000143,2025,650.5678599788416
nz-2050_hp-01,E07000143,2030,667.7158837312077
nz-2050_hp-01,E07000143,2035,622.5916211174358
nz-2050_hp-01,E07000143,2040,528.1394724632586
nz-2050_hp-01,E07000143,2045,427.89488932035783
nz-2050_hp-01,E07000143,2050,447.7604829102391
nz-2050_hp-01,E07000143,2055,426.678268513646
nz-2050_hp-01,E07000143,2060,623.3687325478886
nz-2050_hp-01,E07000144,2015,484.69782476412
nz-2050_hp-01,E07000144,2021,631.168758814272
nz-2050_hp-01,E07000144,2023,575.9437730611236
nz-2050_hp-01,E07000144,2025,499.6726830981818
nz-2050_hp-01,E07000144,2030,503.6622485854985
nz-2050_hp-01,E07000144,2035,491.1937617493728
nz-2050_hp-01,E07000144,2040,448.44826670942933
nz-2050_hp-01,E07000144,2045,393.51706174573656
nz-2050_hp-01,E07000144,2050,417.8835683005354
nz-2050_hp-01,E07000144,2055,390.83106377014116
nz-2050_hp-01,E07000144,2060,580.5350135893123
nz-2050_hp-01,E07000145,2015,440.50370293596256
nz-2050_hp-01,E07000145,2021,567.4717245707903
nz-2050_hp-01,E07000145,2023,510.6085031155793
nz-2050_hp-01,E07000145,2025,450.54174442217277
nz-2050_hp-01,E07000145,2030,447.5726812219239
nz-2050_hp-01,E07000145,2035,438.02517976575405
nz-2050_hp-01,E07000145,2040,420.5405093550696
nz-2050_hp-01,E07000145,2045,396.5442587870094
nz-2050_hp-01,E07000145,2050,441.9924129303615
nz-2050_hp-01,E07000145,2055,416.7426557131552
nz-2050_hp-01,E07000145,2060,655.1815155891076
nz-2050_hp-01,E07000146,2015,623.1273084767217
nz-2050_hp-01,E07000146,2021,815.9029601401984
nz-2050_hp-01,E07000146,2023,771.3463368826438
nz-2050_hp-01,E07000146,2025,661.0775674712474
nz-2050_hp-01,E07000146,2030,694.4332443719061
nz-2050_hp-01,E07000146,2035,652.2475548481999
nz-2050_hp-01,E07000146,2040,560.6206512110151
nz-2050_hp-01,E07000146,2045,442.13934752601466
nz-2050_hp-01,E07000146,2050,455.7467305400992
nz-2050_hp-01,E07000146,2055,434.930180657971
nz-2050_hp-01,E07000146,2060,723.2921060382673
nz-2050_hp-01,E07000147,2015,552.8628013519025
nz-2050_hp-01,E07000147,2021,741.6595075942907
nz-2050_hp-01,E07000147,2023,694.2817149543995
nz-2050_hp-01,E07000147,2025,590.2820981057313
nz-2050_hp-01,E07000147,2030,624.9969788327402
nz-2050_hp-01,E07000147,2035,595.6188321738354
nz-2050_hp-01,E07000147,2040,515.1020180841111
nz-2050_hp-01,E07000147,2045,419.0883076253981
nz-2050_hp-01,E07000147,2050,436.9212457690278
nz-2050_hp-01,E07000147,2055,413.5381827615774
nz-2050_hp-01,E07000147,2060,636.9832156522168
nz-2050_hp-01,E07000148,2015,385.4868580997538
nz-2050_hp-01,E07000148,2021,520.3852399361539
nz-2050_hp-01,E07000148,2023,452.608937902512
nz-2050_hp-01,E07000148,2025,403.7893858171405
nz-2050_hp-01,E07000148,2030,404.1956375769835
nz-2050_hp-01,E07000148,2035,407.08625993454837
nz-2050_hp-01,E07000148,2040,404.3706015197112
nz-2050_hp-01,E07000148,2045,393.30336446699783
nz-2050_hp-01,E07000148,2050,432.953197189501
nz-2050_hp-01,E07000148,2055,422.3258351847263
nz-2050_hp-01,E07000148,2060,611.2126268646396
nz-2050_hp-01,E07000149,2015,508.6583318428057
nz-2050_hp-01,E07000149,2021,658.2133756152493
nz-2050_hp-01,E07000149,2023,608.9929698848647
nz-2050_hp-01,E07000149,2025,511.9425261168119
nz-2050_hp-01,E07000149,2030,531.7328247367434
nz-2050_hp-01,E07000149,2035,501.4674329805563
nz-2050_hp-01,E07000149,2040,453.040230051606
nz-2050_hp-01,E07000149,2045,387.5088329493538
nz-2050_hp-01,E07000149,2050,398.6750881625205
nz-2050_hp-01,E07000149,2055,377.97500470606474
nz-2050_hp-01,E07000149,2060,603.1565828581238
nz-2050_hp-01,E07000170,2015,438.58485157110323
nz-2050_hp-01,E07000170,2021,576.8956857146387
nz-2050_hp-01,E07000170,2023,494.94462330990257
nz-2050_hp-01,E07000170,2025,444.562554530141
nz-2050_hp-01,E07000170,2030,439.9351193357147
nz-2050_hp-01,E07000170,2035,440.17665073544134
nz-2050_hp-01,E07000170,2040,437.9303021490144
nz-2050_hp-01,E07000170,2045,423.8537303683506
nz-2050_hp-01,E07000170,2050,476.62581152644066
nz-2050_hp-01,E07000170,2055,469.8443102567877
nz-2050_hp-01,E07000170,2060,706.2937175347092
nz-2050_hp-01,E07000171,2015,572.0614993685307
nz-2050_hp-01,E07000171,2021,741.8578423288209
nz-2050_hp-01,E07000171,2023,669.8194463045272
nz-2050_hp-01,E07000171,2025,586.3912561691399
nz-2050_hp-01,E07000171,2030,588.7046061605532
nz-2050_hp-01,E07000171,2035,575.3009764452639
nz-2050_hp-01,E07000171,2040,527.5072931461804
nz-2050_hp-01,E07000171,2045,439.69152345008956
nz-2050_hp-01,E07000171,2050,469.0839597759254
nz-2050_hp-01,E07000171,2055,450.79433850403007
nz-2050_hp-01,E07000171,2060,650.4986883200246
nz-2050_hp-01,E07000172,2015,408.994581031132
nz-2050_hp-01,E07000172,2021,544.6125394140099
nz-2050_hp-01,E07000172,2023,470.5332907051297
nz-2050_hp-01,E07000172,2025,423.9622772436353
nz-2050_hp-01,E07000172,2030,422.70102467576703
nz-2050_hp-01,E07000172,2035,421.8338773259752
nz-2050_hp-01,E07000172,2040,417.37326200543197
nz-2050_hp-01,E07000172,2045,407.51378359362303
nz-2050_hp-01,E07000172,2050,451.6641663885634
nz-2050_hp-01,E07000172,2055,458.790654793009
nz-2050_hp-01,E07000172,2060,682.1070037547106
nz-2050_hp-01,E07000173,2015,411.2026536335103
nz-2050_hp-01,E07000173,2021,545.0400075345733
nz-2050_hp-01,E07000173,2023,483.49506870131495
nz-2050_hp-01,E07000173,2025,426.10773904674153
nz-2050_hp-01,E07000173,2030,428.39233283330987
nz-2050_hp-01,E07000173,2035,428.0479542098523
nz-2050_hp-01,E07000173,2040,422.8756147187124
nz-2050_hp-01,E07000173,2045,400.21608120602696
nz-2050_hp-01,E07000173,2050,441.8988039796789
nz-2050_hp-01,E07000173,2055,425.9649679193601
nz-2050_hp-01,E07000173,2060,617.1743680215471
nz-2050_hp-01,E07000174,2015,449.6943197019119
nz-2050_hp-01,E07000174,2021,597.2948861600771
nz-2050_hp-01,E07000174,2023,518.7637791503909
nz-2050_hp-01,E07000174,2025,461.23271233817115
nz-2050_hp-01,E07000174,2030,459.8449160598237
nz-2050_hp-01,E07000174,2035,459.1051509464703
nz-2050_hp-01,E07000174,2040,457.2171683380578
nz-2050_hp-01,E07000174,2045,444.07064936737964
nz-2050_hp-01,E07000174,2050,507.2583574137044
nz-2050_hp-01,E07000174,2055,495.3500329779687
nz-2050_hp-01,E07000174,2060,745.8113515752121
nz-2050_hp-01,E07000175,2015,599.8773345193442
nz-2050_hp-01,E07000175,2021,784.0194553522269
nz-2050_hp-01,E07000175,2023,710.1288609856477
nz-2050_hp-01,E07000175,2025,613.221771301159
nz-2050_hp-01,E07000175,2030,613.7784277700015
nz-2050_hp-01,E07000175,2035,598.1478514927364
nz-2050_hp-01,E07000175,2040,545.3928211539613
nz-2050_hp-01,E07000175,2045,462.7734004485792
nz-2050_hp-01,E07000175,2050,495.79836216769047
nz-2050_hp-01,E07000175,2055,466.613011339204
nz-2050_hp-01,E07000175,2060,754.6900982615053
nz-2050_hp-01,E07000176,2015,510.64582391589215
nz-2050_hp-01,E07000176,2021,670.6593821271772
nz-2050_hp-01,E07000176,2023,596.9703945694373
nz-2050_hp-01,E07000176,2025,524.7705357609693
nz-2050_hp-01,E07000176,2030,524.7980968775483
nz-2050_hp-01,E07000176,2035,516.212149029281
nz-2050_hp-01,E07000176,2040,489.6810714341525
nz-2050_hp-01,E07000176,2045,444.60618058387985
nz-2050_hp-01,E07000176,2050,497.0326349958007
nz-2050_hp-01,E07000176,2055,454.81444606962907
nz-2050_hp-01,E07000176,2060,709.4759109059827
nz-2050_hp-01,E07000177,2015,515.4363097575648
nz-2050_hp-01,E07000177,2021,671.8282503684559
nz-2050_hp-01,E07000177,2023,605.56377692599
nz-2050_hp-01,E07000177,2025,532.5840689560617
nz-2050_hp-01,E07000177,2030,537.2879046545371
nz-2050_hp-01,E07000177,2035,526.8357479893749
nz-2050_hp-01,E07000177,2040,487.6070034333878
nz-2050_hp-01,E07000177,2045,437.6887973796199
nz-2050_hp-01,E07000177,2050,484.0014129433781
nz-2050_hp-01,E07000177,2055,444.8021929193392
nz-2050_hp-01,E07000177,2060,706.425838394486
nz-2050_hp-01,E07000178,2015,441.5271310072917
nz-2050_hp-01,E07000178,2021,596.076402717836
nz-2050_hp-01,E07000178,2023,518.795576990879
nz-2050_hp-01,E07000178,2025,463.67803592471887
nz-2050_hp-01,E07000178,2030,462.2329475968088
nz-2050_hp-01,E07000178,2035,459.99534876352493
nz-2050_hp-01,E07000178,2040,452.5497318651681
nz-2050_hp-01,E07000178,2045,443.3096132295707
nz-2050_hp-01,E07000178,2050,499.4023468754665
nz-2050_hp-01,E07000178,2055,487.4969638113663
nz-2050_hp-01,E07000178,2060,712.8300171647429
nz-2050_hp-01,E07000179,2015,564.5459650439425
nz-2050_hp-01,E07000179,2021,738.5164277641275
nz-2050_hp-01,E07000179,2023,671.6369624074117
nz-2050_hp-01,E07000179,2025,584.2940318709328
nz-2050_hp-01,E07000179,2030,589.8409674218273
nz-2050_hp-01,E07000179,2035,571.2388076704278
nz-2050_hp-01,E07000179,2040,520.3253557950277
nz-2050_hp-01,E07000179,2045,453.3511281772603
nz-2050_hp-01,E07000179,2050,495.55167860316664
nz-2050_hp-01,E07000179,2055,461.07546366629396
nz-2050_hp-01,E07000179,2060,773.8732655018389
nz-2050_hp-01,E07000180,2015,502.2487267239047
nz-2050_hp-01,E07000180,2021,648.7363574315974
nz-2050_hp-01,E07000180,2023,580.1245210370687
nz-2050_hp-01,E07000180,2025,511.77621660475165
nz-2050_hp-01,E07000180,2030,516.3162840114699
nz-2050_hp-01,E07000180,2035,505.06468323471495
nz-2050_hp-01,E07000180,2040,472.04407817130596
nz-2050_hp-01,E07000180,2045,425.5851716224536
nz-2050_hp-01,E07000180,2050,470.5908446409512
nz-2050_hp-01,E07000180,2055,430.1159019082333
nz-2050_hp-01,E07000180,2060,666.3340003336843
nz-2050_hp-01,E07000181,2015,645.9026078611253
nz-2050_hp-01,E07000181,2021,841.0080342710727
