REGION,PROPERTY_TYPE,YEAR,VALUE
E07000073,Semi-detached,2030,5203.4
E07000073,Semi-detached,2035,5323.2
E07000073,Semi-detached,2040,5433.4
E07000073,Semi-detached,2045,5540.0
E07000073,Semi-detached,2050,5652.0
E07000073,Semi-detached,2055,5761.8
E07000073,Semi-detached,2060,5833.0
E07000073,Terraced,2015,19599.333333333332
E07000073,Terraced,2021,19897.5
E07000073,Terraced,2023,20030.0
E07000073,Terraced,2025,20309.0
E07000073,Terraced,2030,20763.2
E07000073,Terraced,2035,21245.8
E07000073,Terraced,2040,21688.0
E07000073,Terraced,2045,22119.6
E07000073,Terraced,2050,22561.6
E07000073,Terraced,2055,23013.2
E07000073,Terraced,2060,23286.0
E07000074,Detached,2015,9124.333333333334
E07000074,Detached,2021,9544.0
E07000074,Detached,2023,9715.0
E07000074,Detached,2025,10017.8
E07000074,Detached,2030,10387.6
E07000074,Detached,2035,10717.4
E07000074,Detached,2040,11052.0
E07000074,Detached,2045,11389.6
E07000074,Detached,2050,11742.2
E07000074,Detached,2055,12099.6
E07000074,Detached,2060,12323.0
E07000074,Flats,2015,2622.5
E07000074,Flats,2021,2788.5
E07000074,Flats,2023,2843.0
E07000074,Flats,2025,2932.4
E07000074,Flats,2030,3037.6
E07000074,Flats,2035,3131.6
E07000074,Flats,2040,3232.2
E07000074,Flats,2045,3329.6
E07000074,Flats,2050,3437.0
E07000074,Flats,2055,3534.2
E07000074,Flats,2060,3596.0
E07000074,Semi-detached,2015,11008.0
E07000074,Semi-detached,2021,11378.5
E07000074,Semi-detached,2023,11591.0
E07000074,Semi-detached,2025,11948.4
E07000074,Semi-detached,2030,12393.4
E07000074,Semi-detached,2035,12783.8
E07000074,Semi-detached,2040,13180.2
E07000074,Semi-detached,2045,13584.8
E07000074,Semi-detached,2050,14004.2
E07000074,Semi-detached,2055,14434.6
E07000074,Semi-detached,2060,14697.0
E07000074,Terraced,2015,4725.666666666667
E07000074,Terraced,2021,4888.0
E07000074,Terraced,2023,4981.0
E07000074,Terraced,2025,5130.4
E07000074,Terraced,2030,5323.0
E07000074,Terraced,2035,5491.0
E07000074,Terraced,2040,5661.8
E07000074,Terraced,2045,5834.0
E07000074,Terraced,2050,6016.6
E07000074,Terraced,2055,6197.0
E07000074,Terraced,2060,6310.0
E07000075,Detached,2015,8759.5
E07000075,Detached,2021,9083.5
E07000075,Detached,2023,9236.0
E07000075,Detached,2025,9499.6
E07000075,Detached,2030,9852.6
E07000075,Detached,2035,10180.0
E07000075,Detached,2040,10507.8
E07000075,Detached,2045,10844.0
E07000075,Detached,2050,11196.2
E07000075,Detached,2055,11553.6
E07000075,Detached,2060,11776.0
E07000075,Flats,2015,3999.5
E07000075,Flats,2021,4174.0
E07000075,Flats,2023,4248.5
E07000075,Flats,2025,4374.8
E07000075,Flats,2030,4535.0
E07000075,Flats,2035,4684.0
E07000075,Flats,2040,4838.4
E07000075,Flats,2045,4989.2
E07000075,Flats,2050,5152.6
E07000075,Flats,2055,5311.8
E07000075,Flats,2060,5415.0
E07000075,Semi-detached,2015,19028.666666666668
E07000075,Semi-detached,2021,19390.5
E07000075,Semi-detached,2023,19722.0
E07000075,Semi-detached,2025,20297.4
E07000075,Semi-detached,2030,21059.6
E07000075,Semi-detached,2035,21756.8
E07000075,Semi-detached,2040,22455.4
E07000075,Semi-detached,2045,23179.6
E07000075,Semi-detached,2050,23920.4
E07000075,Semi-detached,2055,24690.2
E07000075,Semi-detached,2060,25157.0
E07000075,Terraced,2015,3327.0
E07000075,Terraced,2021,3504.0
E07000075,Terraced,2023,3574.5
E07000075,Terraced,2025,3672.4
E07000075,Terraced,2030,3805.6
E07000075,Terraced,2035,3929.8
E07000075,Terraced,2040,4057.2
E07000075,Terraced,2045,4188.6
E07000075,Terraced,2050,4330.2
E07000075,Terraced,2055,4461.6
E07000075,Terraced,2060,4550.0
E07000076,Detached,2015,13318.166666666666
E07000076,Detached,2021,14020.5
E07000076,Detached,2023,14325.0
E07000076,Detached,2025,14820.6
E07000076,Detached,2030,15537.2
E07000076,Detached,2035,16241.2
E07000076,Detached,2040,16913.2
E07000076,Detached,2045,17603.8
E07000076,Detached,2050,18319.4
E07000076,Detached,2055,19062.6
E07000076,Detached,2060,19520.0
E07000076,Flats,2015,11840.166666666666
E07000076,Flats,2021,12350.5
E07000076,Flats,2023,12617.0
E07000076,Flats,2025,13073.6
E07000076,Flats,2030,13705.4
E07000076,Flats,2035,14317.8
E07000076,Flats,2040,14912.8
E07000076,Flats,2045,15520.2
E07000076,Flats,2050,16150.6
E07000076,Flats,2055,16809.4
E07000076,Flats,2060,17221.0
E07000076,Semi-detached,2015,35102.5
E07000076,Semi-detached,2021,36322.0
E07000076,Semi-detached,2023,37083.5
E07000076,Semi-detached,2025,38406.6
E07000076,Semi-detached,2030,40286.2
E07000076,Semi-detached,2035,42099.8
E07000076,Semi-detached,2040,43851.6
E07000076,Semi-detached,2045,45632.0
E07000076,Semi-detached,2050,47487.2
E07000076,Semi-detached,2055,49429.4
E07000076,Semi-detached,2060,50623.0
E07000076,Terraced,2015,8867.666666666666
E07000076,Terraced,2021,9176.0
E07000076,Terraced,2023,9377.5
E07000076,Terraced,2025,9707.6
E07000076,Terraced,2030,10180.8
E07000076,Terraced,2035,10635.6
E07000076,Terraced,2040,11079.4
E07000076,Terraced,2045,11522.4
E07000076,Terraced,2050,11985.6
E07000076,Terraced,2055,12479.0
E07000076,Terraced,2060,12784.0
E07000077,Detached,2015,12364.5
E07000077,Detached,2021,13411.0
E07000077,Detached,2023,13814.0
E07000077,Detached,2025,14412.6
E07000077,Detached,2030,15176.8
E07000077,Detached,2035,15838.4
E07000077,Detached,2040,16438.6
E07000077,Detached,2045,17036.0
E07000077,Detached,2050,17660.0
E07000077,Detached,2055,18304.6
E07000077,Detached,2060,18708.0
E07000077,Flats,2015,4050.8333333333335
E07000077,Flats,2021,4408.0
E07000077,Flats,2023,4538.0
E07000077,Flats,2025,4728.2
E07000077,Flats,2030,4983.0
E07000077,Flats,2035,5198.2
E07000077,Flats,2040,5397.4
E07000077,Flats,2045,5591.2
E07000077,Flats,2050,5797.4
E07000077,Flats,2055,6009.6
E07000077,Flats,2060,6143.0
E07000077,Semi-detached,2015,12556.833333333334
E07000077,Semi-detached,2021,13359.5
E07000077,Semi-detached,2023,13758.5
E07000077,Semi-detached,2025,14357.8
E07000077,Semi-detached,2030,15118.4
E07000077,Semi-detached,2035,15779.0
E07000077,Semi-detached,2040,16376.0
E07000077,Semi-detached,2045,16970.4
E07000077,Semi-detached,2050,17592.8
E07000077,Semi-detached,2055,18235.0
E07000077,Semi-detached,2060,18629.0
E07000077,Terraced,2015,6946.166666666667
E07000077,Terraced,2021,7445.5
E07000077,Terraced,2023,7655.5
E07000077,Terraced,2025,7991.8
E07000077,Terraced,2030,8414.0
E07000077,Terraced,2035,8784.2
E07000077,Terraced,2040,9115.6
E07000077,Terraced,2045,9447.6
E07000077,Terraced,2050,9795.8
E07000077,Terraced,2055,10150.8
E07000077,Terraced,2060,10368.0
E07000078,Detached,2015,7727.333333333333
E07000078,Detached,2021,7936.5
E07000078,Detached,2023,8004.0
E07000078,Detached,2025,8126.0
E07000078,Detached,2030,8332.2
E07000078,Detached,2035,8550.4
E07000078,Detached,2040,8750.2
E07000078,Detached,2045,8964.0
E07000078,Detached,2050,9176.4
E07000078,Detached,2055,9394.0
E07000078,Detached,2060,9522.0
E07000078,Flats,2015,15937.5
E07000078,Flats,2021,16557.0
E07000078,Flats,2023,16691.0
E07000078,Flats,2025,16943.0
E07000078,Flats,2030,17371.4
E07000078,Flats,2035,17819.0
E07000078,Flats,2040,18247.0
E07000078,Flats,2045,18678.0
E07000078,Flats,2050,19124.6
E07000078,Flats,2055,19577.4
E07000078,Flats,2060,19855.0
E07000078,Semi-detached,2015,18204.833333333332
E07000078,Semi-detached,2021,18507.0
E07000078,Semi-detached,2023,18656.0
E07000078,Semi-detached,2025,18926.6
E07000078,Semi-detached,2030,19401.6
E07000078,Semi-detached,2035,19910.0
E07000078,Semi-detached,2040,20395.0
E07000078,Semi-detached,2045,20870.8
E07000078,Semi-detached,2050,21364.8
E07000078,Semi-detached,2055,21876.8
E07000078,Semi-detached,2060,22188.0
E07000078,Terraced,2015,13196.0
E07000078,Terraced,2021,13506.0
E07000078,Terraced,2023,13619.0
E07000078,Terraced,2025,13821.6
E07000078,Terraced,2030,14164.8
E07000078,Terraced,2035,14533.2
E07000078,Terraced,2040,14878.2
E07000078,Terraced,2045,15237.2
E07000078,Terraced,2050,15597.6
E07000078,Terraced,2055,15965.2
E07000078,Terraced,2060,16190.0
E07000079,Detached,2015,13402.0
E07000079,Detached,2021,14266.5
E07000079,Detached,2023,14700.5
E07000079,Detached,2025,15422.2
E07000079,Detached,2030,16351.4
E07000079,Detached,2035,17137.2
E07000079,Detached,2040,17833.4
E07000079,Detached,2045,18531.0
E07000079,Detached,2050,19260.4
E07000079,Detached,2055,20017.2
E07000079,Detached,2060,20483.0
E07000079,Flats,2015,4843.0
E07000079,Flats,2021,5324.0
E07000079,Flats,2023,5483.5
E07000079,Flats,2025,5755.2
E07000079,Flats,2030,6100.6
E07000079,Flats,2035,6389.0
E07000079,Flats,2040,6650.6
E07000079,Flats,2045,6910.4
E07000079,Flats,2050,7182.8
E07000079,Flats,2055,7463.2
E07000079,Flats,2060,7641.0
E07000079,Semi-detached,2015,13893.0
E07000079,Semi-detached,2021,14578.0
E07000079,Semi-detached,2023,15014.0
E07000079,Semi-detached,2025,15754.0
E07000079,Semi-detached,2030,16703.4
E07000079,Semi-detached,2035,17506.4
E07000079,Semi-detached,2040,18220.2
E07000079,Semi-detached,2045,18929.4
E07000079,Semi-detached,2050,19677.8
E07000079,Semi-detached,2055,20449.0
E07000079,Semi-detached,2060,20929.0
E07000079,Terraced,2015,10350.0
E07000079,Terraced,2021,10917.0
E07000079,Terraced,2023,11244.0
E07000079,Terraced,2025,11791.6
E07000079,Terraced,2030,12505.2
E07000079,Terraced,2035,13103.8
E07000079,Terraced,2040,13638.2
E07000079,Terraced,2045,14170.2
E07000079,Terraced,2050,14727.4
E07000079,Terraced,2055,15308.4
E07000079,Terraced,2060,15673.0
E07000080,Detached,2015,12071.5
E07000080,Detached,2021,12575.5
E07000080,Detached,2023,12811.0
E07000080,Detached,2025,13200.0
E07000080,Detached,2030,13707.2
E07000080,Detached,2035,14163.4
E07000080,Detached,2040,14587.4
E07000080,Detached,2045,15007.8
E07000080,Detached,2050,15448.8
E07000080,Detached,2055,15899.0
E07000080,Detached,2060,16172.0
E07000080,Flats,2015,2825.0
E07000080,Flats,2021,2954.0
E07000080,Flats,2023,3013.0
E07000080,Flats,2025,3109.8
E07000080,Flats,2030,3224.0
E07000080,Flats,2035,3329.6
E07000080,Flats,2040,3430.6
E07000080,Flats,2045,3526.2
E07000080,Flats,2050,3632.4
E07000080,Flats,2055,3737.4
E07000080,Flats,2060,3799.0
E07000080,Semi-detached,2015,16809.833333333332
E07000080,Semi-detached,2021,17241.0
E07000080,Semi-detached,2023,17566.0
E07000080,Semi-detached,2025,18106.6
E07000080,Semi-detached,2030,18801.8
E07000080,Semi-detached,2035,19426.0
E07000080,Semi-detached,2040,20008.4
E07000080,Semi-detached,2045,20592.2
E07000080,Semi-detached,2050,21191.0
E07000080,Semi-detached,2055,21809.2
E07000080,Semi-detached,2060,22185.0
E07000080,Terraced,2015,5958.5
E07000080,Terraced,2021,6136.0
E07000080,Terraced,2023,6258.0
E07000080,Terraced,2025,6439.6
E07000080,Terraced,2030,6686.0
E07000080,Terraced,2035,6909.8
E07000080,Terraced,2040,7114.2
E07000080,Terraced,2045,7318.6
E07000080,Terraced,2050,7533.8
E07000080,Terraced,2055,7751.0
E07000080,Terraced,2060,7888.0
E07000081,Detached,2015,9603.833333333334
E07000081,Detached,2021,9830.0
E07000081,Detached,2023,9971.5
E07000081,Detached,2025,10210.4
E07000081,Detached,2030,10559.2
E07000081,Detached,2035,10898.4
E07000081,Detached,2040,11228.4
E07000081,Detached,2045,11557.6
E07000081,Detached,2050,11888.4
E07000081,Detached,2055,12236.6
E07000081,Detached,2060,12456.0
E07000081,Flats,2015,11090.833333333334
E07000081,Flats,2021,11767.5
E07000081,Flats,2023,11938.5
E07000081,Flats,2025,12223.2
E07000081,Flats,2030,12640.6
E07000081,Flats,2035,13049.4
E07000081,Flats,2040,13445.0
E07000081,Flats,2045,13834.8
E07000081,Flats,2050,14233.0
E07000081,Flats,2055,14648.6
E07000081,Flats,2060,14907.0
E07000081,Semi-detached,2015,22003.166666666668
E07000081,Semi-detached,2021,22386.0
E07000081,Semi-detached,2023,22711.0
E07000081,Semi-detached,2025,23252.2
E07000081,Semi-detached,2030,24039.0
E07000081,Semi-detached,2035,24820.6
E07000081,Semi-detached,2040,25570.0
E07000081,Semi-detached,2045,26310.8
E07000081,Semi-detached,2050,27077.0
E07000081,Semi-detached,2055,27866.4
E07000081,Semi-detached,2060,28351.0
E07000081,Terraced,2015,13752.166666666666
E07000081,Terraced,2021,14099.5
E07000081,Terraced,2023,14298.5
E07000081,Terraced,2025,14640.2
E07000081,Terraced,2030,15137.6
E07000081,Terraced,2035,15628.2
E07000081,Terraced,2040,16102.0
E07000081,Terraced,2045,16566.4
E07000081,Terraced,2050,17046.8
E07000081,Terraced,2055,17544.4
E07000081,Terraced,2060,17854.0
E07000082,Detached,2015,14930.666666666666
E07000082,Detached,2021,15570.5
E07000082,Detached,2023,15865.5
E07000082,Detached,2025,16352.2
E07000082,Detached,2030,17013.4
E07000082,Detached,2035,17608.0
E07000082,Detached,2040,18174.4
E07000082,Detached,2045,18749.2
E07000082,Detached,2050,19343.0
E07000082,Detached,2055,19960.8
E07000082,Detached,2060,20340.0
E07000082,Flats,2015,6413.666666666667
E07000082,Flats,2021,6672.5
E07000082,Flats,2023,6804.0
E07000082,Flats,2025,7014.6
E07000082,Flats,2030,7286.8
E07000082,Flats,2035,7540.8
E07000082,Flats,2040,7789.2
E07000082,Flats,2045,8037.8
E07000082,Flats,2050,8296.2
E07000082,Flats,2055,8552.0
E07000082,Flats,2060,8706.0
E07000082,Semi-detached,2015,19812.5
E07000082,Semi-detached,2021,20483.5
E07000082,Semi-detached,2023,20865.0
E07000082,Semi-detached,2025,21520.8
E07000082,Semi-detached,2030,22387.4
E07000082,Semi-detached,2035,23167.4
E07000082,Semi-detached,2040,23911.6
E07000082,Semi-detached,2045,24668.2
E07000082,Semi-detached,2050,25455.0
E07000082,Semi-detached,2055,26258.6
E07000082,Semi-detached,2060,26749.0
E07000082,Terraced,2015,11257.833333333334
E07000082,Terraced,2021,11683.0
E07000082,Terraced,2023,11902.5
E07000082,Terraced,2025,12265.8
E07000082,Terraced,2030,12758.0
E07000082,Terraced,2035,13202.6
E07000082,Terraced,2040,13627.8
E07000082,Terraced,2045,14059.6
E07000082,Terraced,2050,14508.8
E07000082,Terraced,2055,14972.0
E07000082,Terraced,2060,15250.0
E07000083,Detached,2015,11054.5
E07000083,Detached,2021,12125.0
E07000083,Detached,2023,12530.0
E07000083,Detached,2025,13162.0
E07000083,Detached,2030,13966.8
E07000083,Detached,2035,14698.6
E07000083,Detached,2040,15351.6
E07000083,Detached,2045,16003.8
E07000083,Detached,2050,16688.4
E07000083,Detached,2055,17398.6
E07000083,Detached,2060,17841.0
E07000083,Flats,2015,4453.333333333333
E07000083,Flats,2021,4779.0
E07000083,Flats,2023,4941.5
E07000083,Flats,2025,5190.2
E07000083,Flats,2030,5512.8
E07000083,Flats,2035,5795.4
E07000083,Flats,2040,6051.8
E07000083,Flats,2045,6308.6
E07000083,Flats,2050,6578.0
E07000083,Flats,2055,6861.2
E07000083,Flats,2060,7029.0
E07000083,Semi-detached,2015,15566.166666666666
E07000083,Semi-detached,2021,16619.0
E07000083,Semi-detached,2023,17182.0
E07000083,Semi-detached,2025,18043.4
E07000083,Semi-detached,2030,19149.8
E07000083,Semi-detached,2035,20150.6
E07000083,Semi-detached,2040,21052.2
E07000083,Semi-detached,2045,21939.8
E07000083,Semi-detached,2050,22876.8
E07000083,Semi-detached,2055,23856.8
E07000083,Semi-detached,2060,24465.0
E07000083,Terraced,2015,8442.833333333334
E07000083,Terraced,2021,8995.5
E07000083,Terraced,2023,9299.5
E07000083,Terraced,2025,9770.6
E07000083,Terraced,2030,10371.2
E07000083,Terraced,2035,10911.8
E07000083,Terraced,2040,11392.6
E07000083,Terraced,2045,11878.8
E07000083,Terraced,2050,12385.4
E07000083,Terraced,2055,12912.2
E07000083,Terraced,2060,13244.0
E07000084,Detached,2015,18434.833333333332
E07000084,Detached,2021,19077.5
E07000084,Detached,2023,19221.0
E07000084,Detached,2025,19443.0
E07000084,Detached,2030,19736.8
E07000084,Detached,2035,20024.4
E07000084,Detached,2040,20298.6
E07000084,Detached,2045,20566.2
E07000084,Detached,2050,20829.0
E07000084,Detached,2055,21109.2
E07000084,Detached,2060,21269.0
E07000084,Flats,2015,11949.333333333334
E07000084,Flats,2021,12932.0
E07000084,Flats,2023,13041.0
E07000084,Flats,2025,13190.0
E07000084,Flats,2030,13390.8
E07000084,Flats,2035,13575.0
E07000084,Flats,2040,13764.0
E07000084,Flats,2045,13946.0
E07000084,Flats,2050,14122.6
E07000084,Flats,2055,14317.2
E07000084,Flats,2060,14426.0
E07000084,Semi-detached,2015,21009.333333333332
E07000084,Semi-detached,2021,21760.0
E07000084,Semi-detached,2023,21923.5
E07000084,Semi-detached,2025,22176.0
E07000084,Semi-detached,2030,22512.6
E07000084,Semi-detached,2035,22829.0
E07000084,Semi-detached,2040,23145.4
E07000084,Semi-detached,2045,23445.4
E07000084,Semi-detached,2050,23758.0
E07000084,Semi-detached,2055,24079.2
E07000084,Semi-detached,2060,24264.0
E07000084,Terraced,2015,22970.333333333332
E07000084,Terraced,2021,23627.0
E07000084,Terraced,2023,23817.0
E07000084,Terraced,2025,24091.2
E07000084,Terraced,2030,24457.0
E07000084,Terraced,2035,24801.0
E07000084,Terraced,2040,25137.6
E07000084,Terraced,2045,25469.4
E07000084,Terraced,2050,25806.8
E07000084,Terraced,2055,26151.2
E07000084,Terraced,2060,26349.0
E07000085,Detached,2015,15890.666666666666
E07000085,Detached,2021,16729.5
E07000085,Detached,2023,17013.5
E07000085,Detached,2025,17463.0
E07000085,Detached,2030,18010.2
E07000085,Detached,2035,18463.2
E07000085,Detached,2040,18867.8
E07000085,Detached,2045,19276.8
E07000085,Detached,2050,19693.2
E07000085,Detached,2055,20119.6
E07000085,Detached,2060,20369.0
E07000085,Flats,2015,7607.333333333333
E07000085,Flats,2021,8089.0
E07000085,Flats,2023,8227.0
E07000085,Flats,2025,8439.8
E07000085,Flats,2030,8704.4
E07000085,Flats,2035,8922.4
E07000085,Flats,2040,9117.6
E07000085,Flats,2045,9318.6
E07000085,Flats,2050,9515.0
E07000085,Flats,2055,9722.6
E07000085,Flats,2060,9848.0
E07000085,Semi-detached,2015,18010.166666666668
E07000085,Semi-detached,2021,18903.0
E07000085,Semi-detached,2023,19213.0
E07000085,Semi-detached,2025,19725.0
E07000085,Semi-detached,2030,20346.8
E07000085,Semi-detached,2035,20861.2
E07000085,Semi-detached,2040,21318.4
E07000085,Semi-detached,2045,21777.6
E07000085,Semi-detached,2050,22243.2
E07000085,Semi-detached,2055,22730.2
E07000085,Semi-detached,2060,23020.0
E07000085,Terraced,2015,10290.5
E07000085,Terraced,2021,10882.0
E07000085,Terraced,2023,11065.5
E07000085,Terraced,2025,11348.4
E07000085,Terraced,2030,11707.0
E07000085,Terraced,2035,12005.2
E07000085,Terraced,2040,12266.4
E07000085,Terraced,2045,12531.6
E07000085,Terraced,2050,12799.8
E07000085,Terraced,2055,13079.2
E07000085,Terraced,2060,13239.0
E07000086,Detached,2015,13613.333333333334
E07000086,Detached,2021,14519.0
E07000086,Detached,2023,14775.5
E07000086,Detached,2025,15181.2
E07000086,Detached,2030,15696.6
E07000086,Detached,2035,16157.8
E07000086,Detached,2040,16579.2
E07000086,Detached,2045,16983.4
E07000086,Detached,2050,17410.0
E07000086,Detached,2055,17843.8
E07000086,Detached,2060,18107.0
E07000086,Flats,2015,9212.166666666666
E07000086,Flats,2021,9938.0
E07000086,Flats,2023,10111.5
E07000086,Flats,2025,10382.8
E07000086,Flats,2030,10739.8
E07000086,Flats,2035,11051.6
E07000086,Flats,2040,11341.0
E07000086,Flats,2045,11620.0
E07000086,Flats,2050,11911.2
E07000086,Flats,2055,12207.6
E07000086,Flats,2060,12393.0
E07000086,Semi-detached,2015,19085.166666666668
E07000086,Semi-detached,2021,20080.5
E07000086,Semi-detached,2023,20441.0
E07000086,Semi-detached,2025,20997.4
E07000086,Semi-detached,2030,21716.0
E07000086,Semi-detached,2035,22354.4
E07000086,Semi-detached,2040,22935.6
E07000086,Semi-detached,2045,23498.6
E07000086,Semi-detached,2050,24085.0
E07000086,Semi-detached,2055,24681.2
E07000086,Semi-detached,2060,25056.0
E07000086,Terraced,2015,13128.0
E07000086,Terraced,2021,13836.0
E07000086,Terraced,2023,14079.5
E07000086,Terraced,2025,14459.2
E07000086,Terraced,2030,14952.0
E07000086,Terraced,2035,15395.0
E07000086,Terraced,2040,15794.4
E07000086,Terraced,2045,16182.8
E07000086,Terraced,2050,16584.8
E07000086,Terraced,2055,16998.4
E07000086,Terraced,2060,17251.0
E07000087,Detached,2015,13536.0
E07000087,Detached,2021,13779.5
E07000087,Detached,2023,13911.5
E07000087,Detached,2025,14128.8
E07000087,Detached,2030,14428.6
E07000087,Detached,2035,14710.4
E07000087,Detached,2040,14977.4
E07000087,Detached,2045,15246.4
E07000087,Detached,2050,15527.2
E07000087,Detached,2055,15813.4
E07000087,Detached,2060,15990.0
