RUN,TECHNOLOGY,VALUE
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,Electric heating,0.08003234616714339
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,Fossil fuel boilers,1.0531563394666172
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,Heat interface,0.25632371857295677
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,Heat pumps,6.100919138527869
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,Others,0.3136492674991222
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,Wet heating system,1.4575845702762127
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,Building retrofit,0.38207701231715274
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,Electric heating,0.010818899443828403
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,Fossil fuel boilers,1.0155631427181353
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,Heat interface,0.11848085365923748
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,Heat pumps,5.799106290115043
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,Others,0.8656012868360805
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,Wet heating system,1.426199018472828
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,Building retrofit,0.4222337275792121
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,Electric heating,0.2696011926276544
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,Fossil fuel boilers,0.8431940629376691
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,Heat interface,0.24935388976730402
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,Heat pumps,6.508719221904354
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,Others,0.17528152779389775
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,Wet heating system,1.4695438705356019
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,Building retrofit,0.42272641439726405
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,Electric heating,0.22243210124395182
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,Fossil fuel boilers,0.8779646194675848
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,Heat interface,0.14049445729453974
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,Heat pumps,5.925589116262077
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,Others,0.8206981977865732
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,Wet heating system,1.4079012622703788
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,Building retrofit,0.3871041728525478
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,Electric heating,0.05245080575560491
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,Fossil fuel boilers,1.1631704008350214
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,Heat interface,0.015573939322451394
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,Heat pumps,5.798245903255992
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,Others,0.9368052190511038
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,Wet heating system,1.4177231279469684
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,Building retrofit,0.43292750917808437
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,Electric heating,0.6530034471639055
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,Fossil fuel boilers,0.9610787777154457
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,Heat interface,0.016142467591758986
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,Heat pumps,6.745510194059872
