RUN,TECHNOLOGY,VALUE
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ELGRTD,0.27033666316264987
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ELGRTT,0.36328577842053555
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,GAGRTD,6.679832149888569e-10
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,H2GRTT,0.002447113444536734
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,H2UGTD,7.08068626719924e-08
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,LFTRTT,0.0
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,NGGRTT,1.3516541082933e-10
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,DHMTTD,0.0
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ELGRTD,0.1312074172472899
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ELGRTT,0.30618988669561564
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,GAGRTD,1.4021191510627691e-10
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,H2GRTT,0.11097297416140962
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,H2UGTD,0.006791856637444098
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,LFTRTT,0.0
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,NGGRTT,2.6719954291458225e-11
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,DHMTTD,0.0
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ELGRTD,0.3178370686808094
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ELGRTT,0.38526917738108635
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,GAGRTD,5.179411174398652e-10
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,H2GRTT,0.00306453694491204
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,H2UGTD,0.0003809029539649791
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,LFTRTT,0.0
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,NGGRTT,1.1782522138654868e-05
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,DHMTTD,0.0
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ELGRTD,0.1949790098081414
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ELGRTT,0.33164524290028624
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,GAGRTD,2.3875597715505508e-06
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,H2GRTT,0.10397615627141395
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,H2UGTD,0.006345330315561848
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,LFTRTT,0.0
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,NGGRTT,3.2952084498403475e-07
